from;BB_bus_el;BB_storage_battery_lithium_ion;BB_storage_battery_lithium_ion;BB_bus_el;BB_storage_pumped_hydro;BB_storage_pumped_hydro
to;BB_storage_battery_lithium_ion;BB_bus_el;nan;BB_storage_pumped_hydro;BB_bus_el;nan
type;flow;flow;capacity;flow;flow;capacity
timeindex;;;;;;
2014-06-10 09:00:00;0.0;2.6329364;0.0;1e-06;0.0;0.00038
2014-06-10 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000381
2014-06-10 11:00:00;11.96195;0.0;11.96195;1e-06;0.0;0.000382
2014-06-10 12:00:00;21.10695;0.0;33.0689;1e-06;0.0;0.000383
2014-06-10 13:00:00;23.773536;0.0;56.842436;1e-06;0.0;0.000384
2014-06-10 14:00:00;21.387026;0.0;78.229462;1e-06;0.0;0.000385
2014-06-10 15:00:00;11.078893;0.0;89.308355;1e-06;0.0;0.000386
2014-06-10 16:00:00;3.7356917;0.0;93.044046;1e-06;0.0;0.000387
2014-06-10 17:00:00;5.496221;0.0;98.540267;1e-06;0.0;0.000388
2014-06-10 18:00:00;0.0;28.963413;69.576854;1e-06;0.0;0.000389
2014-06-10 19:00:00;0.0;33.587655;35.9892;1e-06;0.0;0.00039
2014-06-10 20:00:00;0.0;24.720674;11.268525;1e-06;0.0;0.000391
2014-06-10 21:00:00;0.0;11.268525;0.0;1e-06;0.0;0.000392
2014-06-10 22:00:00;0.0;0.0;0.0;1e-06;0.0;0.000393
2014-06-10 23:00:00;0.0;0.0;0.0;1e-06;0.0;0.000394
2014-06-11 00:00:00;19.138131;0.0;19.138131;1e-06;0.0;0.000395
2014-06-11 01:00:00;21.913048;0.0;41.051179;1e-06;0.0;0.000396
2014-06-11 02:00:00;20.766538;0.0;61.817717;1e-06;0.0;0.000397
2014-06-11 03:00:00;13.636538;0.0;75.454255;1e-06;0.0;0.000398
2014-06-11 04:00:00;4.5650966;0.0;80.019352;1e-06;0.0;0.000399
2014-06-11 05:00:00;0.0;10.381369;69.637982;1e-06;0.0;0.0004
2014-06-11 06:00:00;0.0;19.657667;49.980315;1e-06;0.0;0.000401
2014-06-11 07:00:00;0.0;28.931038;21.049278;1e-06;0.0;0.000402
2014-06-11 08:00:00;0.0;21.049278;0.0;1e-06;0.0;0.000403
2014-06-11 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000404
2014-06-11 10:00:00;2.336988;0.0;2.336988;1e-06;0.0;0.000405
2014-06-11 11:00:00;16.45695;0.0;18.793938;1e-06;0.0;0.000406
2014-06-11 12:00:00;23.43195;0.0;42.225888;1e-06;0.0;0.000407
2014-06-11 13:00:00;23.349942;0.0;65.575831;1e-06;0.0;0.000408
2014-06-11 14:00:00;36.287026;0.0;101.86286;1e-06;0.0;0.000409
2014-06-11 15:00:00;26.288893;0.0;128.15175;1e-06;0.0;0.00041
2014-06-11 16:00:00;19.255692;0.0;147.40744;1e-06;0.0;0.000411
2014-06-11 17:00:00;2.5925588;0.0;150.0;1e-06;0.0;0.000412
2014-06-11 18:00:00;0.0;32.993413;117.00659;1e-06;0.0;0.000413
2014-06-11 19:00:00;0.0;38.082655;78.923932;1e-06;0.0;0.000414
2014-06-11 20:00:00;0.0;32.780674;46.143258;1e-06;0.0;0.000415
2014-06-11 21:00:00;0.0;25.528525;20.614733;1e-06;0.0;0.000416
2014-06-11 22:00:00;0.0;16.878055;3.7366779;1e-06;0.0;0.000417
2014-06-11 23:00:00;0.0;3.7366779;0.0;1e-06;0.0;0.000418
2014-06-12 00:00:00;0.0;0.0;0.0;1e-06;0.0;0.000419
2014-06-12 01:00:00;0.0;0.0;0.0;1e-06;0.0;0.00042
2014-06-12 02:00:00;0.0;0.0;0.0;1e-06;0.0;0.000421
2014-06-12 03:00:00;0.0;0.0;0.0;1e-06;0.0;0.000422
2014-06-12 04:00:00;0.0;0.0;0.0;1e-06;0.0;0.000423
2014-06-12 05:00:00;0.0;0.0;0.0;1e-06;0.0;0.000424
2014-06-12 06:00:00;0.0;0.0;0.0;1e-06;0.0;0.000425
2014-06-12 07:00:00;0.0;0.0;0.0;1e-06;0.0;0.000426
2014-06-12 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000427
2014-06-12 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000428
2014-06-12 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000429
2014-06-12 11:00:00;2.3084843;0.0;2.3084843;1e-06;0.0;0.00043
2014-06-12 12:00:00;42.21806;0.0;44.526544;1e-06;0.0;0.000431
2014-06-12 13:00:00;43.47177;0.0;87.998314;1e-06;0.0;0.000432
2014-06-12 14:00:00;38.097878;0.0;126.09619;1e-06;0.0;0.000433
2014-06-12 15:00:00;23.043342;0.0;149.13953;1e-06;0.0;0.000434
2014-06-12 16:00:00;0.86046607;0.0;150.0;1e-06;0.0;0.000435
2014-06-12 17:00:00;0.0;9.6445717;140.35543;1e-06;0.0;0.000436
2014-06-12 18:00:00;0.0;49.309991;91.045437;1e-06;0.0;0.000437
2014-06-12 19:00:00;0.0;52.908238;38.137199;1e-06;0.0;0.000438
2014-06-12 20:00:00;0.0;38.137199;0.0;1e-06;0.0;0.000439
2014-06-12 21:00:00;0.0;0.0;0.0;1e-06;0.0;0.00044
2014-06-12 22:00:00;0.0;0.0;0.0;1e-06;0.0;0.000441
2014-06-12 23:00:00;0.0;0.0;0.0;1e-06;0.0;0.000442
2014-06-13 00:00:00;5.8878039;0.0;5.8878039;1e-06;0.0;0.000443
2014-06-13 01:00:00;10.713988;0.0;16.601792;1e-06;0.0;0.000444
2014-06-13 02:00:00;6.274671;0.0;22.876463;1e-06;0.0;0.000445
2014-06-13 03:00:00;0.0;0.46388759;22.412575;1e-06;0.0;0.000446
2014-06-13 04:00:00;0.0;6.5841071;15.828468;1e-06;0.0;0.000447
2014-06-13 05:00:00;0.0;13.219183;2.6092855;1e-06;0.0;0.000448
2014-06-13 06:00:00;0.0;2.6092855;0.0;1e-06;0.0;0.000449
2014-06-13 07:00:00;0.0;0.0;0.0;1e-06;0.0;0.00045
2014-06-13 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000451
2014-06-13 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000452
2014-06-13 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000453
2014-06-13 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000454
2014-06-13 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000455
2014-06-13 13:00:00;35.143314;0.0;35.143314;1e-06;0.0;0.000456
2014-06-13 14:00:00;50.342878;0.0;85.486192;1e-06;0.0;0.000457
2014-06-13 15:00:00;40.403342;0.0;125.88953;1e-06;0.0;0.000458
2014-06-13 16:00:00;24.110466;0.0;150.0;1e-06;0.0;0.000459
2014-06-13 17:00:00;0.0;0.0;150.0;1e-06;0.0;0.00046
2014-06-13 18:00:00;0.0;23.269991;126.73001;1e-06;0.0;0.000461
2014-06-13 19:00:00;0.0;33.378238;93.351771;1e-06;0.0;0.000462
2014-06-13 20:00:00;0.0;32.851333;60.500438;1e-06;0.0;0.000463
2014-06-13 21:00:00;0.0;25.549314;34.951124;1e-06;0.0;0.000464
2014-06-13 22:00:00;0.0;18.032447;16.918677;1e-06;0.0;0.000465
2014-06-13 23:00:00;0.0;6.5861498;10.332527;1e-06;0.0;0.000466
2014-06-14 00:00:00;4.7832673;0.0;15.115794;1e-06;0.0;0.000467
2014-06-14 01:00:00;7.0330478;0.0;22.148842;1e-06;0.0;0.000468
2014-06-14 02:00:00;8.986538;0.0;31.13538;1e-06;0.0;0.000469
2014-06-14 03:00:00;4.491538;0.0;35.626918;1e-06;0.0;0.00047
2014-06-14 04:00:00;0.0;4.7349034;30.892015;1e-06;0.0;0.000471
2014-06-14 05:00:00;0.0;20.456369;10.435645;1e-06;0.0;0.000472
2014-06-14 06:00:00;0.0;3.8396077;6.5960376;1e-06;0.0;0.000473
2014-06-14 07:00:00;0.0;6.5960376;0.0;1e-06;0.0;0.000474
2014-06-14 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000475
2014-06-14 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000476
2014-06-14 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000477
2014-06-14 11:00:00;13.51195;0.0;13.51195;1e-06;0.0;0.000478
2014-06-14 12:00:00;21.26195;0.0;34.7739;1e-06;0.0;0.000479
2014-06-14 13:00:00;25.84193;0.0;60.615831;1e-06;0.0;0.00048
2014-06-14 14:00:00;22.492026;0.0;83.107857;1e-06;0.0;0.000481
2014-06-14 15:00:00;24.738893;0.0;107.84675;1e-06;0.0;0.000482
2014-06-14 16:00:00;27.315692;0.0;135.16244;1e-06;0.0;0.000483
2014-06-14 17:00:00;14.837559;0.0;150.0;1e-06;0.0;0.000484
2014-06-14 18:00:00;0.0;18.268413;131.73159;1e-06;0.0;0.000485
2014-06-14 19:00:00;0.0;23.822655;107.90893;1e-06;0.0;0.000486
2014-06-14 20:00:00;0.0;18.520674;89.388258;1e-06;0.0;0.000487
2014-06-14 21:00:00;0.0;7.7035254;81.684733;1e-06;0.0;0.000488
2014-06-14 22:00:00;3.5819453;0.0;85.266678;1e-06;0.0;0.000489
2014-06-14 23:00:00;5.642227;0.0;90.908905;1e-06;0.0;0.00049
2014-06-15 00:00:00;11.138267;0.0;102.04717;1e-06;0.0;0.000491
2014-06-15 01:00:00;8.4280478;0.0;110.47522;1e-06;0.0;0.000492
2014-06-15 02:00:00;6.196538;0.0;116.67176;1e-06;0.0;0.000493
2014-06-15 03:00:00;1.081538;0.0;117.7533;1e-06;0.0;0.000494
2014-06-15 04:00:00;0.0;6.4399034;111.31339;1e-06;0.0;0.000495
2014-06-15 05:00:00;0.0;22.936369;88.377023;1e-06;0.0;0.000496
2014-06-15 06:00:00;0.0;34.847667;53.529357;1e-06;0.0;0.000497
2014-06-15 07:00:00;0.0;43.191038;10.338319;1e-06;0.0;0.000498
2014-06-15 08:00:00;0.0;10.338319;0.0;1e-06;0.0;0.000499
2014-06-15 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.0005
2014-06-15 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000501
2014-06-15 11:00:00;9.9669502;0.0;9.9669502;1e-06;0.0;0.000502
2014-06-15 12:00:00;18.02695;0.0;27.9939;1e-06;0.0;0.000503
2014-06-15 13:00:00;18.988536;0.0;46.982436;1e-06;0.0;0.000504
2014-06-15 14:00:00;22.905421;0.0;69.887857;1e-06;0.0;0.000505
2014-06-15 15:00:00;37.773893;0.0;107.66175;1e-06;0.0;0.000506
2014-06-15 16:00:00;30.585692;0.0;138.24744;1e-06;0.0;0.000507
2014-06-15 17:00:00;11.752559;0.0;150.0;1e-06;0.0;0.000508
2014-06-15 18:00:00;0.0;26.313411;123.68659;0.0;1e-06;0.000507
2014-06-15 19:00:00;0.0;31.402653;92.283936;0.0;1e-06;0.000506
2014-06-15 20:00:00;0.0;23.620672;68.663264;0.0;1e-06;0.000505
2014-06-15 21:00:00;0.0;13.113523;55.549741;0.0;1e-06;0.000504
2014-06-15 22:00:00;0.0;1.5180527;54.031688;0.0;1e-06;0.000503
2014-06-15 23:00:00;3.332229;0.0;57.363917;0.0;1e-06;0.000502
2014-06-16 00:00:00;10.068269;0.0;67.432186;0.0;1e-06;0.000501
2014-06-16 01:00:00;9.3730498;0.0;76.805236;0.0;1e-06;0.0005
2014-06-16 02:00:00;10.70654;0.0;87.511776;0.0;1e-06;0.000499
2014-06-16 03:00:00;6.52154;0.0;94.033316;0.0;1e-06;0.000498
2014-06-16 04:00:00;1.4800986;0.0;95.513415;0.0;1e-06;0.000497
2014-06-16 05:00:00;0.0;9.7463673;85.767047;0.0;1e-06;0.000496
2014-06-16 06:00:00;0.0;19.022665;66.744383;0.0;1e-06;0.000495
2014-06-16 07:00:00;0.0;30.621036;36.123347;0.0;1e-06;0.000494
2014-06-16 08:00:00;0.0;31.574276;4.5490711;0.0;1e-06;0.000493
2014-06-16 09:00:00;0.0;4.5490711;0.0;0.0;1e-06;0.000492
2014-06-16 10:00:00;0.0;0.0;0.0;0.0;1e-06;0.000491
2014-06-16 11:00:00;4.2469522;0.0;4.2469522;0.0;1e-06;0.00049
2014-06-16 12:00:00;14.631952;0.0;18.878904;0.0;1e-06;0.000489
2014-06-16 13:00:00;15.593538;0.0;34.472442;0.0;1e-06;0.000488
2014-06-16 14:00:00;15.377028;0.0;49.84947;0.0;1e-06;0.000487
2014-06-16 15:00:00;9.0988949;0.0;58.948365;0.0;1e-06;0.000486
2014-06-16 16:00:00;4.2356937;0.0;63.184058;0.0;1e-06;0.000485
2014-06-16 17:00:00;0.0;13.202439;49.981619;0.0;1e-06;0.000484
2014-06-16 18:00:00;0.0;49.563411;0.418208;0.0;1e-06;0.000483
2014-06-16 19:00:00;0.0;0.418208;0.0;0.0;1e-06;0.000482
2014-06-16 20:00:00;0.0;0.0;0.0;0.0;1e-06;0.000481
2014-06-16 21:00:00;0.0;0.0;0.0;0.0;1e-06;0.00048
2014-06-16 22:00:00;0.0;0.0;0.0;0.0;1e-06;0.000479
2014-06-16 23:00:00;0.0;0.0;0.0;0.0;1e-06;0.000478
2014-06-17 00:00:00;0.0;0.0;0.0;0.0;1e-06;0.000477
2014-06-17 01:00:00;0.0;0.0;0.0;0.0;1e-06;0.000476
2014-06-17 02:00:00;0.0;0.0;0.0;0.0;1e-06;0.000475
2014-06-17 03:00:00;0.0;0.0;0.0;0.0;1e-06;0.000474
2014-06-17 04:00:00;0.0;0.0;0.0;0.0;1e-06;0.000473
2014-06-17 05:00:00;0.0;0.0;0.0;0.0;1e-06;0.000472
2014-06-17 06:00:00;0.0;0.0;0.0;0.0;1e-06;0.000471
2014-06-17 07:00:00;0.0;0.0;0.0;0.0;1e-06;0.00047
2014-06-17 08:00:00;0.0;0.0;0.0;0.0;1e-06;0.000469
2014-06-17 09:00:00;0.0;0.0;0.0;0.0;1e-06;0.000468
2014-06-17 10:00:00;0.0;0.0;0.0;0.0;1e-06;0.000467
2014-06-17 11:00:00;0.0;0.0;0.0;0.0;1e-06;0.000466
2014-06-17 12:00:00;3.1619522;0.0;3.1619522;0.0;1e-06;0.000465
2014-06-17 13:00:00;2.8835376;0.0;6.0454898;0.0;1e-06;0.000464
2014-06-17 14:00:00;0.0;2.7579722;3.2875176;0.0;1e-06;0.000463
2014-06-17 15:00:00;0.0;3.2875176;0.0;0.0;1e-06;0.000462
2014-06-17 16:00:00;0.0;0.0;0.0;0.0;1e-06;0.000461
2014-06-17 17:00:00;0.0;0.0;0.0;0.0;1e-06;0.00046
2014-06-17 18:00:00;0.0;0.0;0.0;0.0;1e-06;0.000459
2014-06-17 19:00:00;0.0;0.0;0.0;0.0;1e-06;0.000458
2014-06-17 20:00:00;0.0;0.0;0.0;0.0;1e-06;0.000457
2014-06-17 21:00:00;0.0;0.0;0.0;0.0;1e-06;0.000456
2014-06-17 22:00:00;0.0;0.0;0.0;0.0;1e-06;0.000455
2014-06-17 23:00:00;0.0;0.0;0.0;0.0;1e-06;0.000454
2014-06-18 00:00:00;0.0;0.0;0.0;0.0;1e-06;0.000453
2014-06-18 01:00:00;0.0;0.0;0.0;0.0;1e-06;0.000452
2014-06-18 02:00:00;0.0;0.0;0.0;0.0;1e-06;0.000451
2014-06-18 03:00:00;0.0;0.0;0.0;0.0;1e-06;0.00045
2014-06-18 04:00:00;0.0;0.0;0.0;0.0;1e-06;0.000449
2014-06-18 05:00:00;0.0;0.0;0.0;0.0;1e-06;0.000448
2014-06-18 06:00:00;0.0;0.0;0.0;0.0;1e-06;0.000447
2014-06-18 07:00:00;0.0;0.0;0.0;0.0;1e-06;0.000446
2014-06-18 08:00:00;0.0;0.0;0.0;0.0;1e-06;0.000445
2014-06-18 09:00:00;0.0;0.0;0.0;0.0;1e-06;0.000444
2014-06-18 10:00:00;0.0;0.0;0.0;0.0;1e-06;0.000443
2014-06-18 11:00:00;7.0369522;0.0;7.0369522;0.0;1e-06;0.000442
2014-06-18 12:00:00;15.096952;0.0;22.133904;0.0;1e-06;0.000441
2014-06-18 13:00:00;11.098538;0.0;33.232442;0.0;1e-06;0.00044
2014-06-18 14:00:00;0.80702783;0.0;34.03947;0.0;1e-06;0.000439
2014-06-18 15:00:00;0.0;4.5411051;29.498365;0.0;1e-06;0.000438
2014-06-18 16:00:00;1.9106937;0.0;31.409058;0.0;1e-06;0.000437
2014-06-18 17:00:00;1.2125608;0.0;32.621619;0.0;1e-06;0.000436
2014-06-18 18:00:00;0.0;21.663411;10.958208;0.0;1e-06;0.000435
2014-06-18 19:00:00;0.0;10.958208;0.0;0.0;1e-06;0.000434
2014-06-18 20:00:00;0.0;0.0;0.0;0.0;1e-06;0.000433
2014-06-18 21:00:00;0.0;0.0;0.0;1e-06;0.0;0.000434
2014-06-18 22:00:00;0.0;0.0;0.0;1e-06;0.0;0.000435
2014-06-18 23:00:00;0.0;0.0;0.0;1e-06;0.0;0.000436
2014-06-19 00:00:00;0.0;0.0;0.0;1e-06;0.0;0.000437
2014-06-19 01:00:00;0.0;0.0;0.0;1e-06;0.0;0.000438
2014-06-19 02:00:00;0.27217739;0.0;0.27217739;1e-06;0.0;0.000439
2014-06-19 03:00:00;1.3961124;0.0;1.6682898;1e-06;0.0;0.00044
2014-06-19 04:00:00;0.3908929;0.0;2.0591827;1e-06;0.0;0.000441
2014-06-19 05:00:00;0.0;2.0591827;0.0;1e-06;0.0;0.000442
2014-06-19 06:00:00;0.10773515;0.0;0.10773515;1e-06;0.0;0.000443
2014-06-19 07:00:00;0.0;0.10773515;0.0;1e-06;0.0;0.000444
2014-06-19 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000445
2014-06-19 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000446
2014-06-19 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000447
2014-06-19 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000448
2014-06-19 12:00:00;21.951116;0.0;21.951116;1e-06;0.0;0.000449
2014-06-19 13:00:00;40.06177;0.0;62.012886;1e-06;0.0;0.00045
2014-06-19 14:00:00;37.167878;0.0;99.180764;1e-06;0.0;0.000451
2014-06-19 15:00:00;30.638342;0.0;129.81911;1e-06;0.0;0.000452
2014-06-19 16:00:00;19.305466;0.0;149.12457;1e-06;0.0;0.000453
2014-06-19 17:00:00;0.87542827;0.0;150.0;1e-06;0.0;0.000454
2014-06-19 18:00:00;0.0;12.884991;137.11501;1e-06;0.0;0.000455
2014-06-19 19:00:00;0.0;17.258238;119.85677;1e-06;0.0;0.000456
2014-06-19 20:00:00;0.0;14.716333;105.14044;1e-06;0.0;0.000457
2014-06-19 21:00:00;0.0;11.599314;93.541124;1e-06;0.0;0.000458
2014-06-19 22:00:00;0.0;14.777447;78.763677;1e-06;0.0;0.000459
2014-06-19 23:00:00;0.0;15.26615;63.497527;1e-06;0.0;0.00046
2014-06-20 00:00:00;0.0;16.897196;46.600331;1e-06;0.0;0.000461
2014-06-20 01:00:00;0.0;7.4110187;39.189312;1e-06;0.0;0.000462
2014-06-20 02:00:00;0.0;0.0;39.189312;1e-06;0.0;0.000463
2014-06-20 03:00:00;0.016112415;0.0;39.205425;1e-06;0.0;0.000464
2014-06-20 04:00:00;0.095892902;0.0;39.301317;1e-06;0.0;0.000465
2014-06-20 05:00:00;0.0;5.2991827;34.002135;1e-06;0.0;0.000466
2014-06-20 06:00:00;0.0;6.8641449;27.13799;1e-06;0.0;0.000467
2014-06-20 07:00:00;0.0;16.832735;10.305255;1e-06;0.0;0.000468
2014-06-20 08:00:00;0.0;10.305255;0.0;1e-06;0.0;0.000469
2014-06-20 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.00047
2014-06-20 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000471
2014-06-20 11:00:00;4.9353661;0.0;4.9353661;1e-06;0.0;0.000472
2014-06-20 12:00:00;17.72806;0.0;22.663426;1e-06;0.0;0.000473
2014-06-20 13:00:00;34.894888;0.0;57.558314;1e-06;0.0;0.000474
2014-06-20 14:00:00;41.372878;0.0;98.931192;1e-06;0.0;0.000475
2014-06-20 15:00:00;32.828342;0.0;131.75953;1e-06;0.0;0.000476
2014-06-20 16:00:00;18.240466;0.0;150.0;1e-06;0.0;0.000477
2014-06-20 17:00:00;0.0;2.5145717;147.48543;1e-06;0.0;0.000478
2014-06-20 18:00:00;0.0;34.739991;112.74544;1e-06;0.0;0.000479
2014-06-20 19:00:00;0.0;36.788238;75.957199;1e-06;0.0;0.00048
2014-06-20 20:00:00;0.0;30.681333;45.275867;1e-06;0.0;0.000481
2014-06-20 21:00:00;0.0;22.449314;22.826552;1e-06;0.0;0.000482
2014-06-20 22:00:00;0.0;17.257447;5.569105;1e-06;0.0;0.000483
2014-06-20 23:00:00;0.0;5.569105;0.0;1e-06;0.0;0.000484
2014-06-21 00:00:00;0.0;0.0;0.0;1e-06;0.0;0.000485
2014-06-21 01:00:00;0.0;0.0;0.0;1e-06;0.0;0.000486
2014-06-21 02:00:00;0.0;0.0;0.0;1e-06;0.0;0.000487
2014-06-21 03:00:00;0.0;0.0;0.0;1e-06;0.0;0.000488
2014-06-21 04:00:00;7.7293516;0.0;7.7293516;1e-06;0.0;0.000489
2014-06-21 05:00:00;3.8936307;0.0;11.622982;1e-06;0.0;0.00049
2014-06-21 06:00:00;0.0;2.1276669;9.4953154;1e-06;0.0;0.000491
2014-06-21 07:00:00;0.0;8.7660376;0.72927783;1e-06;0.0;0.000492
2014-06-21 08:00:00;0.0;0.72927783;0.0;1e-06;0.0;0.000493
2014-06-21 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000494
2014-06-21 10:00:00;9.331988;0.0;9.331988;1e-06;0.0;0.000495
2014-06-21 11:00:00;22.21195;0.0;31.543938;1e-06;0.0;0.000496
2014-06-21 12:00:00;30.11695;0.0;61.660888;1e-06;0.0;0.000497
2014-06-21 13:00:00;29.838536;0.0;91.499424;1e-06;0.0;0.000498
2014-06-21 14:00:00;26.832026;0.0;118.33145;1e-06;0.0;0.000499
2014-06-21 15:00:00;16.213893;0.0;134.54534;1e-06;0.0;0.0005
2014-06-21 16:00:00;7.9406917;0.0;142.48603;1e-06;0.0;0.000501
2014-06-21 17:00:00;0.0;10.582441;131.90359;1e-06;0.0;0.000502
2014-06-21 18:00:00;0.0;48.338413;83.56518;1e-06;0.0;0.000503
2014-06-21 19:00:00;0.0;52.187655;31.377525;1e-06;0.0;0.000504
2014-06-21 20:00:00;0.0;31.377525;0.0;1e-06;0.0;0.000505
2014-06-21 21:00:00;0.0;0.0;0.0;1e-06;0.0;0.000506
2014-06-21 22:00:00;0.0;0.0;0.0;1e-06;0.0;0.000507
2014-06-21 23:00:00;0.0;0.0;0.0;1e-06;0.0;0.000508
2014-06-22 00:00:00;0.75326729;0.0;0.75326729;1e-06;0.0;0.000509
2014-06-22 01:00:00;2.3830478;0.0;3.1363151;1e-06;0.0;0.00051
2014-06-22 02:00:00;22.166402;0.0;25.302717;1e-06;0.0;0.000511
2014-06-22 03:00:00;27.446538;0.0;52.749255;1e-06;0.0;0.000512
2014-06-22 04:00:00;17.755097;0.0;70.504352;1e-06;0.0;0.000513
2014-06-22 05:00:00;0.0;1.3763693;69.127982;1e-06;0.0;0.000514
2014-06-22 06:00:00;0.0;17.317667;51.810315;1e-06;0.0;0.000515
2014-06-22 07:00:00;0.0;30.466038;21.344278;1e-06;0.0;0.000516
2014-06-22 08:00:00;0.0;21.344278;0.0;1e-06;0.0;0.000517
2014-06-22 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000518
2014-06-22 10:00:00;1.271988;0.0;1.271988;1e-06;0.0;0.000519
2014-06-22 11:00:00;20.50695;0.0;21.778938;1e-06;0.0;0.00052
2014-06-22 12:00:00;31.66695;0.0;53.445888;1e-06;0.0;0.000521
2014-06-22 13:00:00;30.768536;0.0;84.214424;1e-06;0.0;0.000522
2014-06-22 14:00:00;30.087026;0.0;114.30145;1e-06;0.0;0.000523
2014-06-22 15:00:00;19.313893;0.0;133.61534;1e-06;0.0;0.000524
2014-06-22 16:00:00;11.195692;0.0;144.81103;1e-06;0.0;0.000525
2014-06-22 17:00:00;0.0;3.6074412;141.20359;1e-06;0.0;0.000526
2014-06-22 18:00:00;0.0;37.488413;103.71518;1e-06;0.0;0.000527
2014-06-22 19:00:00;0.0;38.082655;65.632525;1e-06;0.0;0.000528
2014-06-22 20:00:00;0.0;29.525674;36.106851;1e-06;0.0;0.000529
2014-06-22 21:00:00;0.0;19.018525;17.088326;1e-06;0.0;0.00053
2014-06-22 22:00:00;0.0;6.6480547;10.440271;1e-06;0.0;0.000531
2014-06-22 23:00:00;0.0;0.092772951;10.347498;1e-06;0.0;0.000532
2014-06-23 00:00:00;8.9682673;0.0;19.315765;1e-06;0.0;0.000533
2014-06-23 01:00:00;10.598048;0.0;29.913813;1e-06;0.0;0.000534
2014-06-23 02:00:00;11.311538;0.0;41.225351;1e-06;0.0;0.000535
2014-06-23 03:00:00;6.041538;0.0;47.266889;1e-06;0.0;0.000536
2014-06-23 04:00:00;0.0;1.4799034;45.786986;1e-06;0.0;0.000537
2014-06-23 05:00:00;0.0;13.946369;31.840617;1e-06;0.0;0.000538
2014-06-23 06:00:00;0.0;19.347667;12.49295;1e-06;0.0;0.000539
2014-06-23 07:00:00;0.0;12.49295;0.0;1e-06;0.0;0.00054
2014-06-23 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000541
2014-06-23 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000542
2014-06-23 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000543
2014-06-23 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000544
2014-06-23 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000545
2014-06-23 13:00:00;31.424726;0.0;31.424726;1e-06;0.0;0.000546
2014-06-23 14:00:00;42.622026;0.0;74.046752;1e-06;0.0;0.000547
2014-06-23 15:00:00;33.553893;0.0;107.60064;1e-06;0.0;0.000548
2014-06-23 16:00:00;25.125692;0.0;132.72634;1e-06;0.0;0.000549
2014-06-23 17:00:00;5.0525588;0.0;137.7789;1e-06;0.0;0.00055
2014-06-23 18:00:00;0.0;32.238413;105.54048;1e-06;0.0;0.000551
2014-06-23 19:00:00;0.0;36.862655;68.677827;1e-06;0.0;0.000552
2014-06-23 20:00:00;0.0;29.235674;39.442153;1e-06;0.0;0.000553
2014-06-23 21:00:00;0.0;17.488525;21.953628;1e-06;0.0;0.000554
2014-06-23 22:00:00;0.0;3.5680547;18.385573;1e-06;0.0;0.000555
2014-06-23 23:00:00;3.607227;0.0;21.9928;1e-06;0.0;0.000556
2014-06-24 00:00:00;13.598267;0.0;35.591068;1e-06;0.0;0.000557
2014-06-24 01:00:00;16.468048;0.0;52.059115;1e-06;0.0;0.000558
2014-06-24 02:00:00;19.661538;0.0;71.720653;1e-06;0.0;0.000559
2014-06-24 03:00:00;15.941538;0.0;87.662191;1e-06;0.0;0.00056
2014-06-24 04:00:00;8.1100966;0.0;95.772288;1e-06;0.0;0.000561
2014-06-24 05:00:00;0.0;7.3013693;88.470919;1e-06;0.0;0.000562
2014-06-24 06:00:00;0.0;19.057667;69.413252;1e-06;0.0;0.000563
2014-06-24 07:00:00;0.0;33.601038;35.812214;1e-06;0.0;0.000564
2014-06-24 08:00:00;0.0;27.424278;8.3879364;1e-06;0.0;0.000565
2014-06-24 09:00:00;0.0;8.3879364;0.0;1e-06;0.0;0.000566
2014-06-24 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000567
2014-06-24 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000568
2014-06-24 12:00:00;18.787295;0.0;18.787295;1e-06;0.0;0.000569
